,title,image_link,winery,country,province,grape_type,wine_type,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma,meat,cheese,seafood,vegetables,dessert,floral,fruit,citrus,oriental_spice,oriental_leather,earth,dark_aroma,fruity_aroma,europe_a,europe_b,north_america,south_america,new_world,korea,red,white,wine_id
32,"맥기건, 블랙 라벨 모스카토",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167648.png?441504,맥기건,호주,사우스,모스카토,white,8.5,4.0,3.0,2.0,1.0,"신선한 과일과 여름용 샐러드, 태국 음식 등 다양한 아페리티프로 잘 어울린다.",44000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167648,"볏짚색을 띠고 열대 과일, 레몬의 아로마가 느껴진다. 입 안에서는 상큼한 산도와 달콤한 피니쉬가 조화로우며 풍성한 감미가 매력적인 와인이다.
44,000원 (750㎖) (주)와이넬",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32
33,"안델루나, 라이시스 말벡",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167646.png?050949,안델루나,아르헨티나,멘도사,말벡,red,14.5,1.0,3.0,3.0,3.0,"양고기, 로스트 포크, 육즙이 풍부한 붉은 육류, 머쉬룸 크림 소스 등과 잘 어울린다.",44000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167646,"바이올렛 루비색을 띠고 꽃, 신선한 과일, 자두, 블루베리의 아로마가 느껴진다. 입 안에서는 신선한 타닌과 함께 전반적으로 활기차고 우아한 와인이다.
44,000원 (750㎖) (주)와이넬",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33
34,"버메스터, 타우니 포트",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167644.png?434298,버메스터,포르투갈,포르토,블랜드,red,19.5,5.0,1.0,5.0,3.0,"브리 또는 가벼운 치즈, 건 과일, 캐러멜 또는 커피, 토피 디저트, 호두 파이, 티라미슈, 무화과 타르트 등과 잘 어울린다.",42000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167644,"선명한 골든 브라운 색을 띠고 잘 익은 과일 바닐라의 아로마가 느껴진다. 입 안에서는 토피, 초콜릿, 캐러멜, 넛트, 설탕에 절인 체리 등 달콤함과 벨벳처럼 부드러운 질감의 농축미가 가득찬 와인이다.
42,000원 (750㎖) 비케이 트레이딩",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,34
35,"토레 오리아, 세뇨리오 드 세고르베 그랑 레제르바",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167643.png?722145,토레 오리아,스페인,발렌시아,템프라니요,red,13.5,1.0,4.0,3.0,3.0,"진한 소스의 스테이크, 스튜 등의 소고기 요리 등과 잘 어울린다. 
",70000.0,2011,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167643,"루비색을 띠고 잘 익은 과실향, 발사믹, 감초, 타바코의 스파이시한 아로마가 느껴진다. 입 안에서는 집중도 있는 아로마, 무게감 있는 타닌, 산도와 더불어 손색이 없는 우아한 구조감을 남기며 피니쉬가 긴 와인이다.
70,000원 (750㎖) 레뱅드매일",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,35
36,"펠릭스 솔리스, FYI 레드 블렌드",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167642.png?512029,펠리스 솔리스,스페인,,템프라니요,red,14.5,1.0,3.0,3.0,3.0,"다양한 양고기 요리, 특히 블루치즈 등과 잘 어울린다.",42000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167642,"체리빛의 루비색을 띠고 잘 익은 검은 과일, 발사믹, 고급 가죽, 바닐라의 아로마가 느껴진다. 입 안에서는 복합적이고 넉넉한 질감과 과실향, 미네랄, 코코아의 여운이 남는 와인이다.
42,000원 (750㎖) (주)와이넬",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,36
37,"깐띠네 첼라로, 솔레아 네로 다볼라",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167639.png?233738,판티니 그룹,이탈리아,시칠리아,네로 다볼라,red,14.5,1.0,3.0,3.0,3.0,"바비큐, 로스트 비프, 닭과 오리 등의 가금류, 중간 정도 숙성된 치즈 등과 잘 어울린다.",50000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167639,"퍼플림의 짙은 루비색을 띠고 감초, 정향, 자두, 체리, 블랙베리, 블랙 커런트의 아로마가 느껴진다. 입 안에서는 잘 익은 과일이 주는 풍성하고 부드러운 질감과 신선한 산도의 밸런스가 좋은 와인이다.
50,000원 (750㎖) (주)와이넬",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,37
38,"카셀레티, 1850 프리미티보 디 만두리아",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167589.png?335948,카셀레티,이탈리아,뿔리아,프리미티보,red,15.5,1.0,3.0,4.0,3.0,"스테이크, 치즈 등과 잘 어울린다.",70000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167589,"짙은 루비색을 띠고 블랙 베리, 무화과 등의 농축된 과일 향, 초콜릿 바닐라, 볶은 커피 등의 향신료가 느껴진다. 입 안에서는 부드럽고 오래 지속되는 타닌과 밸런스가 좋은 와인이다.
70,000원 (750㎖) 올빈와인",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,38
39,"스택스 립 와인 셀라, 카리아 샤도네이",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167579.png?175024,스택스 립 와인 셀라,미국,캘리포니아,샤르도네,white,14.5,1.0,4.0,4.0,1.0,"닭가슴살을 넣은 시저샐러드, 크림소스를 곁들인 생선 요리 등과 잘 어울린다.",99000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167579,"황금색을 띠고 잘 익은 복숭아, 시트러스 계열의 상큼한 아로마에 잘 구어진 아몬드의 고소한 풍미가 잘 어우러져 있다. 입 안에서는 적절한 산미와 크리미한 미감이 조화를 잘 이루며 신선하고 우아한 미감이 길게 이어지는 와인이다.
99,000원 (750㎖) 신세계엘앤비",1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,39
40,"비냐 올리바, 라스 구아리다스",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167564.png?752439,비냐 올리바,스페인,리베라,템프라니요,red,14.5,1.0,2.0,4.0,4.0,"불고기, 삼겹살, 소고기, 파스타 및 부드러운 치즈 등과 잘 어울린다.",42000.0,2019,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167564,"루비색을 띠고 체리, 라즈베리, 바닐라, 감초의 아로마가 느껴진다. 입 안에서는 부드럽고 풍부한 타닌이 아로마와 어우러져 복합적인 미감의 여운을 주는 와인이다.
42,000원 (750㎖) 유와인(주)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,40
41,"슬롭 오브 나파, 까베르네 소비뇽 나파 밸리",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167506.png?188783,슬롭 오브 나파,미국,캘리포니아,카베르네 소비뇽,red,14.5,1.0,2.0,3.0,3.0,"향이 강한 육류요리, 굴라쉬, 소고기 등심 스테이크 등과 잘 어울린다.",29000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167506,"루비색을 띠고 블랙베리, 크랜베리, 오디 등 베리류의 아로마에 다크 초콜릿, 정향, 구운 무화과 향이 옅게 느껴진다. 입 안에서는 카베르네 소비뇽이 주는 라즈베리, 딸기, 석류의 풍부한 향과 멘톨, 유칼립투스 터치와 더불어 벨벳과 같이 부드러운 타닌이 채워주는 와인이다.
29,800원 (750㎖) 신세계엘앤비",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41
42,"뀌베 디즈네, 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167505.png?685107,뀌베 디즈네,프랑스,서던,카베르네 소비뇽,red,13.5,1.0,3.0,3.0,3.0,"미트볼 스파게티. 오리 가슴 콩피, 다크 초콜릿 등과 잘 어울린다.",50000.0,2019,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167505,"진한 루비색을 띠고 농익은 블랙베리, 블랙커런트, 타바코의 아로마가 느껴진다. 입 안에서는 잘 다듬어진 타닌에서 나오는 풍부하면서도 부드러운 바디감과 약간의 산도가 훌륭한 밸런스를 이루며 토스트향과 향신료 풍미가 감칠맛을 남기는 와인이다.


50,000원 (750㎖) 동원와인플러스",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42
43,"뀌베 디즈네, 피노누아",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167504.png?226444,뀌베 디즈네,프랑스,서던,피노 누아,red,13.5,1.0,4.0,3.0,3.0,"숙성된 치즈, 오리나 치킨과 같은 가금류 요리, 돼지 고기 등과 잘 어울린다.",50000.0,2019,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167504,"밝은 루비색을 띠고 붉은 과일, 바닐라, 모카의 아로마가 느껴진다. 입 안에서는 벨벳과 같은 부드러운 텍스처와 둥글둥글한 타닌이 우아하게 입안을 채우며 여운이 매력적인 와인이다.
50,000원 (750㎖) 동원와인플러스",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43
44,트라마 산지오베제 리제르바,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167501.png?700504,보떼르,이탈리아,에밀리아,산지오베제,red,13.5,1.0,3.0,3.0,3.0,"스테이크 ,치즈 등과 잘 어울린다.",60000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167501,"밝은 루비색을 띠고 자두, 체리의 신선한 아로마가 느껴진다. 입 안에서는 깊이가 있는 부케와 과하지 않은 산도감이 매력적인 와인이다.
60,000원 (750㎖) 에노테카 코리아",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,44
45,1865 마스터 블렌드,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167488.png?298775,산 페드로,칠레,센트럴,시라/쉬라즈,red,14.5,1.0,4.0,5.0,4.0,"소고기, 치즈, 훈제 요리 등과 잘 어울린다.",100000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167488,"짙은 루비색을 띠고 체리, 레드 커런트, 바닐라, 코코아, 향신료의 아로마가 조화롭게 느껴진다. 입 안에서는 견고한 바디감과 구조감, 조화로운 산도감이 어우러져 오랜 여운을 남기는 와인이다.
100,000원 (750㎖) 금양인터내셔날",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,45
46,1865 셀렉티드 콜렉션 올드 바인,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167487.png?731925,산 페드로,칠레,라펠,카베르네 소비뇽,red,14.5,1.0,4.0,5.0,4.0,"붉은 육류, 치즈, 훈제 요리 등과 잘 어울린다.",150000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167487,"체리 레드색을 띠고 블랙커런트, 레드커런트 등의 검붉은 과실 풍미가 지배적이고 흑후추, 정향의 스파이시한 향신료 아로마가 느껴진다. 입 안에서는 커피, 모카의 풍미에 고급스런 레드 와인이다.
150,000원 (750㎖) 금양인터내셔날",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46
47,"미쉘 린치, 보르도 화이트 오가닉",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167482.png?677457,미쉘 린취 - 장 미쉘 까즈,프랑스,보르도,소비뇽 블랑,white,12.5,1.0,4.0,2.0,1.0,가벼운 치즈와 해산물 등과 잘 어울린다.,48000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167482,"옅은 노란색을 띠고 바닐라, 복숭아, 헤이즐넛의 아로마가 느껴진다. 입 안에서는 신선한 시트러스, 이국적인 과실, 자몽, 흰 꽃의 향이 풍부하고 리치의 맛이 긴 여운을 남기는 와인이다.
48,000원 (750㎖) 동원와인플러스",0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47
48,"라포스톨, 레드 블렌드",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167475.jpg?960889,라포스톨 (까사 라포스톨),칠레,라펠,카르메네르,red,14.5,1.0,3.0,4.0,4.0,"장어구이, 불고기, 양갈비, 돼지갈비, 스테이크와 잘 어울린다.",50000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167475,"강렬하고 진한 딥 레드 컬러에 바이올렛 컬러를 띠고, 우아하고 정제된 밸런스의 블랙 베리, 스파이시한 아로마를 보여준다. 부드러운 과실 커피 초콜릿 등의 풍미와 훌륭한 타닌감과 구조감이 돋보이는 와인이다. 프렌치 오크배럴 13개월 숙성되었다.

50,000원 (750㎖) 레뱅드매일",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,48
49,도스 코파스 리제르바,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167472.png?654648,까사 산토스 리마,포르투갈,리스본,투리가 나시오날,red,11.5,1.0,2.0,3.0,3.0,"그레이비 소스를 곁들인 가금류 요리, 불고기, 돼지갈비, 잘 숙성된 치즈 등과 잘 어울린다.",8000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167472,"진한 루비 컬러를 띠고 잘 익은 검은 과일과 약간의 꽃 향기가 스파이시한 캐릭터, 바닐라의 아로마가 잘 어우러진다. 입 안에서는 잘 익은 자두와 블랙베리 향이 오랫동안 지속되며 풍부하면서 우아한 여운을 남기는 와인이다.

프렌치 & 아메리칸 오크통에서 8개월간 숙성했다.
8,900원 (750㎖) 신세계엘앤비",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49
50,브래스 택스 샤도네이,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167462.png?507503,와인 스팟스,미국,캘리포니아,샤르도네,white,13.5,1.0,3.0,2.0,1.0,"치즈, 샐러드, 해산물 등과 잘 어울린다.",85000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167462,"밝은 노락색을 띠고 감귤류, 파파야, 망고, 신선한 열대과일의 아로마가 느껴진다. 입 안에서는 살짝 달콤함이 느껴지며 균형감 있는 부드러운 산미의 여운이 느껴지는 와인이다.

스테인레스 스틸과 약간의 프렌치 오크통에서 8개월간 숙성했다.
85,000원 (750㎖) 한산더블유앤비",0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50
51,브래스 택스 레드 블렌드,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167461.png?254895,와인 스팟스,미국,캘리포니아,카베르네 소비뇽,red,15.5,1.0,3.0,4.0,2.0,"파스타, 치즈, 스테이크 등과 잘 어울린다.",85000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167461,"밝은 루비색을 띠고 잘 익은 라즈베리, 딸기, 블루베리의 아로마가 느껴진다. 입 안에서는 균형잡힌 미디엄 바디의 구조감에 부드러운 타닌, 긴 여운을 느낄 수 있는 와인이다.

프렌치 오크통에서 12개월간 숙성했다.
85,000원 (750㎖) 한산더블유앤비",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,51
52,"와인 스팟스, 나파밸리 까베르네 쇼비뇽",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167460.png?908889,와인 스팟스,미국,캘리포니아,카베르네 소비뇽,red,14.5,1.0,2.0,5.0,4.0,"스테이크, 숙성된 치즈 등과 잘 어울린다.
",170000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167460,"짙은 루비색을 띠고 블랙베리, 체리, 커런트 삼나무와 초콜렛 아로마 느껴진다. 풍부한 검붉은 과일향과 오크의 밸런스가 좋으며, 부드러운 타닌을 느낄 수 있는 우아한 풀바디 와인이다.

프렌치 오크통에서 15개월간 숙성했다.
170,000원 (750㎖) 한산더블유앤비",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,52
53,"와인 스팟스, 소노마 코스트 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167459.png?441441,와인 스팟스,미국,캘리포니아,피노 누아,red,14.5,1.0,3.0,3.0,3.0,"오리고기, 치즈 등과 잘 어울린다.",170000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167459,"밝은 루비색을 띠고 붉은 체리, 자두, 향신료의 아로마가 느껴진다. 입 안에서는 붉은 체리, 자두의 아로마가 가득 느껴지고 부드러운 타닌의 구조감과 은은한 향신료의 느낌에 긴 피니쉬가 인상적인 와인이다.

프렌치 오크통에서 8개월간 숙성했다.
170,000원 (750㎖) 한산더블유앤비",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53
54,"캐년 오크, 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167456.png?259349,캐년 오크 빈야드,미국,캘리포니아,카베르네 소비뇽,red,13.5,1.0,3.0,3.0,3.0,"스테이크, 파스타, 피자 등과 잘 어울린다.",25000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167456,"루비색을 띠고 까시스, 민트, 잘 익은 베리의 아로마가 느껴진다. 입 안에서는 검은 과일, 블랙 베리, 바닐라, 나무의 아로마에 부드러운 타닌과 긴 여운을 남기는 와인이다.
25,000원 (750㎖) 하이트 진로",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,54
55,"캐년 오크, 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167455.png?050932,캐년 오크 빈야드,미국,캘리포니아,샤르도네,white,13.5,1.0,3.0,3.0,1.0,"해산물, 샐러드 등과 잘 어울린다.",25000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167455,"금빛이 감도는 볏짚색을 띠고 복숭아, 멜론, 사과 등의 아로마가 느껴진다. 입 안에서는 열대 과일, 오크, 바닐라의 아로마가 조화로우며 긴 여운을 남기는 와인이다.
25,000원 (750㎖) 하이트 진로",0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,55
56,"캠브리아, 케서린 빈야드 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167454.png?465111,캠브리아 에스테이트 와이너리,미국,캘리포니아,샤르도네,white,14.5,1.0,3.0,4.0,1.0,"해산물, 견과류, 샐러드 등과 잘 어울린다.",100000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167454,"밝은 노란색을 띠고 분홍 자몽, 흰 복숭아, 젖은 돌, 은은한 향신료의 아로마가 느껴진다. 입 안에서는 파인애플, 사과, 젖은 돌, 오크 숙성을 통한 바닐라, 적절한 산도와 긴 여운을 남기는 와인이다.

20% 새 프렌치 오크통에서 8개월간 숙성했다.
100,000원 (750㎖) 하이트 진로",0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56
57,"캠브리아, 줄리아 빈야드 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167453.png?092559,캠브리아 에스테이트 와이너리,미국,캘리포니아,피노 누아,red,14.5,1.0,4.0,3.0,3.0,"오리고기, 치즈 등과 잘 어울린다.",130000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167453,"루비색을 띠고 크랜베리, 블랙 라즈베리, 체리의 아로마가 느껴진다. 입 안에서는 체리, 블랙,베리, 블루베리, 석류, 흙내음, 구운 향신료의 느낌이 있고 부드러운 타닌과 적절한 산도감이 조화를 이루는 와인이다.

25% 새 프렌치 오크통에서 15개월간 숙성했다.
130,000원 (750㎖) 하이트 진로",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,57
58,"나파 파라다이스, 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167452.png?642988,나파 파라다이스,미국,캘리포니아,샤르도네,white,14.5,1.0,3.0,2.0,1.0,"크림소스를 곁들인 생선요리, 베리류 소스를 곁들인 가금류, 사과 콩포테를 곁들인 돼지고기 요리 등과 잘 어울린다.",55000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=167452,"황금색을 띠고 사과, 배, 멜론, 토스트한 오크, 바닐라의 아로마가 느껴진다. 입 안에서는 풍부하고 진한 과즙맛을 충분히 즐길 수 있으며, 배럴 숙성에서 배어나는 부드러운 타닌, 효모 찌꺼기 숙성에서 비롯된 다채로운 풍미와 신선한 산미가 만족감을 주는 와인이다.
55,000원 (750㎖) 신세계엘앤비",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,58
