title,image_link,winery,country,province,grape_type,wine_type,occasion,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size
1000스토리 진판델,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167269.png?933276,페처,미국,캘리포니아,['진판델'],레드,테이블 와인,15.5,1,2,4,4,"시가, 토마호크 스테이크, 향신료를 곁들인 야생 육류 요리 등과 잘 어울린다.",39000,2017,750
까바예로 소비뇽 블랑,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167268.png?381175,보데가스 파라 히메네즈,스페인,NaN,['소비뇽 블랑'],화이트,"에피타이저, 테이블 와인",11.5,1,4,1,1,"세미 만체고, 해산물 요리, 파스타, 샐러드 등과 잘 어울린다.",19000,2019,750
까바예로 베르데호,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167267.png?869339,보데가스 파라 히메네즈,스페인,NaN,['베르데호'],화이트,"에피타이저, 테이블 와인",11.5,1,3,2,1,"살짝 익은 만체고 치즈, 그릴 생선, 로스트 치킨, 파스타, 샐러드 등과 잘 어울린다.",19000,2019,750
까바예로 템프라니요,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167266.png?301477,보데가스 파라 히메네즈,스페인,NaN,['템프라니요'],레드,테이블 와인,13.5,1,3,3,3,"잘 익은 만체고 치즈, 비프 스테이커, 양갈비, 파스타 등과 잘 어울린다.",19000,2019,750
까바예로 까베르네 소비뇽,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167265.png?767472,보데가스 파라 히메네즈,스페인,NaN,['카베르네 소비뇽'],레드,NaN,13.5,1,2,3,3,"만체고 치즈, 비프 스테이크, 양갈비, 파스타 등과 잘 어울린다.",19000,2019,750
산 시몬,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167261.png?213907,제이 가르시아 까리용,스페인,후미야,['모나스트렐'],레드,테이블 와인,12.5,1,4,3,3,"전채 음식, 디저트, 빠에야, 샐럳, 구운 고기 등과 잘 어울린다.",50000,NV,750
빈산토,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167236.png?711236,시갈라스,그리스,더,"['아시르티코', '아이다니']",화이트,"에피타이저, 디저트 와인",9.5,5,3,5,1,"향이 강한 치즈, 말리 과일, 초콜렛 등과 잘 어울린다.",190000,2007,750
나우사,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167234.png?171704,부따리,그리스,마케도니아,['시노마브로'],레드,테이블 와인,13.5,1,3,3,3,"스테이크, 토마토 소스 파스타, 치즈 등과 잘 어울린다.",40000,2016,750
마브루디,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167233.png?643362,찬탈리,그리스,트라케,['마브루드'],레드,테이블 와인,13.5,1,3,3,3,"차가운 햄, 닭고기, 구운 채소, 크림소스 파스타, 소고기 리조또, 부야베스, 치즈 등과 잘 어울린다.",35000,2015,750
네메아,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167232.png?071851,부따리,그리스,펠로폰네소스,['아기오르기티코'],레드,테이블 와인,12.5,1,3,3,3,"스테이크, 치즈 등과 잘 어울린다.",33000,2017,750
아씨르티코 끼르야니,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167231.png?519808,끼르야니,그리스,마케도니아,['아시르티코'],화이트,"에피타이저, 테이블 와인",13.5,1,4,2,1,"채소, 해산물, 생선구이, 오징어 오븐구이, 대구 튀김, 크림소스 파스타, 페타 치즈 등과 잘 어울린다.",75000,2016,750
파랑가 화이트,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167230.png?971057,끼르야니,그리스,마케도니아,"['로디티스', '말라구지아']",화이트,"에피타이저, 테이블 와인",12.5,1,4,2,1,"신선한 샐러드, 생선 등과 잘 어울린다.",35000,2017,750
크레티코스 화이트,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167229.png?473848,부따리,그리스,크레타,['빌라나'],화이트,"에피타이저, 테이블 와인",12.5,1,4,2,1,"해산물, 샐러드, 닭고기 등과 잘 어울린다.",22000,2017,750
파랑가 스파클링,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167228.png?902132,끼르야니,그리스,마케도니아,"['샤르도네', '시노마브로', '모스카토']",스파클링,"에피타이저, 테이블 와인",11.5,1,4,2,1,"식전주로도 좋고 까나페, 전채 요리 등과 잘 어울린다.",48000,2018,750
"메종 걀로, 그르나슈 누아",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167227.png?352560,메종 걀로,프랑스,서던,['그르나슈'],레드,테이블 와인,13.5,1,3,3,3,"구운 야채요리, 허브를 곁들인 양고기 요리, 그릴 스테이크 등과 잘 어울린다.",41000,2016,750
레 까뜨르 방,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167226.png?814681,도멘 생그라,프랑스,서던,"['까리냥', '그르나슈']",레드,테이블 와인,14.5,1,3,4,3,"양고기, 닭고기, 숙성고기류, 숙성치즈 등과 잘 어울린다.",134000,2013,750
토레 라치나,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167225.png?280261,카사 비니코라 보떼르,이탈리아,시칠리아,['네로 다볼라'],레드,테이블 와인,11.5,1,3,3,3,"스테이크, 향이 강한 치즈류, 미트볼 파스타 등과 잘 어울린다.",41000,2019,750
미셸 생그라 랑그독,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167224.png?720449,도멘 생그라,프랑스,서던,"['시라/쉬라즈', '까리냥']",레드,NaN,14.5,1,3,3,3,"스테이크, 꼬치 요리, 숙성 치즈 등과 잘 어울린다.",41000,2018,750
요하네스호프 라이니쉬 피노누아,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167223.jpg?128748,요하네스호프 라이니쉬,오스트리아,니더외스터라이히,['피노 누아'],레드,테이블 와인,12.5,1,4,3,3,"닭고기, 파스타, 버섯 요리 등과 잘 어울린다.",68000,2018,750
"프리바다, 모스카텔 드 세투발, 꼬냑",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167222.png?612684,호세 마리아 폰세카,포르투갈,세투발,['모스카텔 세투발'],주정강화,"에피타이저, 디저트 와인",18.5,5,4,5,1,"전채 요리, 디저트 등과 잘 어울린다.",120000,1998,750
비리애투스,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167219.png?018209,바레로,스페인,레온,['템프라니요'],레드,테이블 와인,13.5,1,4,3,3,소고기 및 치즈 등과 잘 어울린다.,28000,2014,750
"콜로마, 꾸베 틴토",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167218.png?463510,콜로마,스페인,에스트레마두라,"['가르나차', '시라/쉬라즈', '카베르네 소비뇽']",레드,테이블 와인,14.5,1,4,3,3,"소고기, 바베큐 등과 잘 어울린다.",38000,2017,750
"마쏘 안티코, 피아노",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167217.png?869808,쉥크 이탈리안 와이너리즈,이탈리아,깜빠니아,['피아노'],화이트,"에피타이저, 테이블 와인",13.5,1,4,2,1,"새우, 게 등의 갑각류, 신선한 치즈 등과 잘 어울린다.",38000,2018,750
"호메 세라, 오가닉 브룻 까바",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167216.png?323998,제이 가르시아 까리용,스페인,페네데스,['마카베오'],스파클링,"에피타이저, 테이블 와인",11.5,1,4,2,1,"생선, 조개 및 타파스, 디저트, 유기농 식품, 식전주 등으로 잘 어울린다.",35000,NV,750
"몰 와인즈, 바이올렌토 말벡",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167215.png?726284,몰 와인즈,아르헨티나,멘도사,['말벡'],레드,테이블 와인,14.5,1,3,4,3,"숯불 양고기, 바베큐 요리, 치즈 등과 잘 어울린다.",60000,2017,750
"파토리아 로르나노, 끼안티 클라시코 그랑 셀레지오네",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167211.png?187266,파토리아 로르나노,이탈리아,토스카나,['산지오베제'],레드,테이블 와인,14.5,1,4,4,4,"스테이크, 치즈, 파스타 등과 잘 어울린다.",160000,2012,750
"파토리아 로르나노, 끼안티 클라시코 리제르바 ‘레 반디트’",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167210.png?697364,파토리아 로르나노,이탈리아,토스카나,['산지오베제'],레드,테이블 와인,14.5,1,4,4,3,"스테이크, 치즈 등과 잘 어울린다.",100000,2015,750
"덕혼, 포스트마크 나파 밸리 카버네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167193.png?143776,덕혼 와인 컴퍼니 ,미국,캘리포니아,"['카베르네 소비뇽', '메를로', '쁘띠 베르도']",레드,테이블 와인,14.5,1,3,3,3,"스테이크, 양갈비, 치즈 등과 잘 어울린다.",35000,2018,750
"랄슨 제이콥스, 나파밸리 카버네 소비뇽",NaN,랄슨 제이콥스,미국,캘리포니아,"['카베르네 소비뇽', '카베르네 프랑']",레드,테이블 와인,14.5,1,3,5,4,"스테이크, 양고기, 치즈 등과 잘 어울린다.",120000,2017,750
"주스티노스 마데이라, 리저브 파인 드라이 5년",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167191.png?192981,주스티노스 마데이라,포르투갈,마데이라,['틴타 네그라 몰레'],주정강화,디저트 와인,19.0,1,3,3,2,"식전주로 좋고 올리브, 까나페, 구운 아몬드, 구운 연어와도 잘 어울린다.",70000,NV,750
"주스티노스 마데이라, 파인 드라이 3년",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167190.png?724402,주스티노스 마데이라,포르투갈,마데이라,['틴타 네그라 몰레'],주정강화,디저트 와인,19.0,1,3,3,2,"식전주로도 좋으면 차가운 온도에서 얼음, 레몬껍질 첨가해서 먹어도 잘 어울린다.",53000,NV,750
"얄리, 프리미엄 릴리즈 언오크드 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167189.jpg?315284,얄리,칠레,아콩카구아,['샤르도네'],화이트,테이블 와인,13.5,1,4,2,1,"해산물 요리, 리조또, 파스타, 흰 살 육류 요리, 가벼운 치즈 등과 잘 어울린다.",19000,2017,750
"풀뽀로꼬, 화이트 상그리아",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167188.jpg?727642,풀뽀로꼬,스페인,NaN,['아이렌'],화이트,"에피타이저, 디저트 와인",7.0,3,2,2,1,"청포도, 오렌지 등 달콤하면서도 신맛이 나는 과일 및 디저트 등과  잘 어울린다. ",18000,NV,750
"지오다노, 셀바토 토스카나 로쏘",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167187.png?213726,지오다노 비니 ,이탈리아,토스카나,"['산지오베제', '카베르네 소비뇽', '메를로']",레드,테이블 와인,13.5,1,4,4,3,"소고기, 가금류, 숙성된 치즈 등과 잘 어울린다.",50000,NV,750
"앙고브, 레어 토니 15년",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167168.png?460418,앙고브,호주,사우스,"['블랜드', '팔로미노', '트레비아노']",주정강화,디저트 와인,19.5,5,2,5,2,"블루치즈, 하몽, 견과류 등과 잘 어울린다.",105000,NV,500
"앙고브, 그랜드 토니 10년",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167167.png?025360,앙고브,호주,사우스,['블랜드'],주정강화,디저트 와인,19.5,5,2,5,2,"블루치즈, 살라미, 견과류 등과 잘 어울린다.",75000,NV,500
"앙고브, 위즈뱅 쉬라즈",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167166.png?480607,앙고브,호주,사우스,['시라/쉬라즈'],레드,테이블 와인,14.5,1,3,4,3,"그릴에 구운 고기, 살라미, 소세지 등과 잘 어울린다.",52000,2017,750
"앙고브, 머슬맨 쉬라즈",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167165.png?887765,앙고브,호주,사우스,['시라/쉬라즈'],레드,테이블 와인,14.5,1,3,4,2,"그릴에 구운 고기, 프로슈토, 치즈 등과 잘 어울린다.",52000,2017,750
키싱 부스 쇼비뇽 블랑,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167164.png?346519,앙고브,뉴질랜드,사우스,['소비뇽 블랑'],화이트,"에피타이저, 테이블 와인",13.5,1,3,2,1,"샐러드, 아보카도, 신선한 과일과 잘 어울린다.",52000,2018,750
"까스텔 미미, 로제 드 불보아카",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167162.png?830054,카스텔 미미,몰도바,NaN,"['카베르네 소비뇽', '피노 누아']",로제,"에피타이저, 테이블 와인",13.5,1,3,2,2,"해산물, 가재요리, 그릴에 구운 생선요리 등과 잘 어울린다.",74000,2018,750
"델리카토, 1924 버번 배럴 에이지드 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167154.jpg?783406,델리카토 패밀리 빈야드,미국,캘리포니아,['카베르네 소비뇽'],레드,테이블 와인,15.0,1,3,5,4,"구운 안심, 그릴에 구운 육류요리 등과 잘 어울린다.",55000,2017,750
"라포스톨, 넘버 세븐",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167153.jpg?197940,라포스톨 (까사 라포스톨),칠레,라펠,"['카베르네 소비뇽', '메를로', '카르메네르']",레드,테이블 와인,14.5,1,3,4,4,"육류요리, 양념이 강한 요리, 다양한 치즈 등과 잘 어울린다.",49000,2018,750
"레오나르드 커리쉬, 리슬링 빈 168",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167151.jpg?738193,레오나르드 커리쉬 ,독일,모젤-자르-루버,['리슬링'],화이트,"에피타이저, 테이블 와인",11.5,2,3,2,1,"생선요리, 해산물, 아시아 음식과 잘 어울린다.",20000,NV,750
"바슐레 모노, 부르고뉴 피노누아",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167147.png?502161,바슐레 모노,프랑스,부르고뉴,['피노 누아'],레드,테이블 와인,12.5,1,4,3,3,"오리고기, 숙성된 치즈, 식전 요리 등과 잘 어울린다.",101000,2017,750
"바슐레 모노, 부르고뉴 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167146.png?025100,바슐레 모노,프랑스,부르고뉴,['샤르도네'],화이트,"에피타이저, 테이블 와인",12.5,1,4,2,1,"치즈, 돼지고기, 카나페 등과 잘 어울린다.",101000,2017,750
"바슐레 모노, 마랑쥬 1er 끌로 드 라 부티에르",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167145.png?467678,바슐레 모노,프랑스,부르고뉴,['피노 누아'],레드,테이블 와인,13.5,1,4,3,3,"오리고기, 숙성된 치즈, 타르타르 등과 잘 어울린다.",138000,2017,750
"샬론 빈야드, 에스테이트 샤도네이",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167140.jpg?974900,샬론 빈야드,미국,캘리포니아,['샤르도네'],화이트,테이블 와인,12.0,1,4,4,1,"해산물, 샐러드, 치즈 등과 잘 어울린다.",130000,2018,750
"제라드 듀플레시스, 샤블리",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167138.jpg?149327,도멘 제라드 듀플레시스,프랑스,부르고뉴,['샤르도네'],화이트,"에피타이저, 테이블 와인",13.5,1,5,3,1,"아페리티프, 조개, 갑각류 등의 해산물 요리 등과 잘 어울린다.",104000,2018,750
"소마리바, 꼬넬리아노 발도비아데네 프로세코 수페리오레 드라이",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167135.jpg?849891,소마리바,이탈리아,베네토,['글레라'],스파클링,에피타이저,11.0,1,3,3,1,식전주나 가벼운 카나페 등과 잘 어울린다.,46000,NV,750
"하디스, 더 리들 쉬라즈 카베르네 ",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167134.png?388401,하디스,호주,사우스,"['시라/쉬라즈', '카베르네 소비뇽']",레드,테이블 와인,13.5,1,3,3,3,"갈비찜, 수육, 스모크 소시지, 순대, 족발, 만두 등과 잘 어울린다.",14000,2019,750
"하디스, 더 리들 카베르네 메를로",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167133.png?461544,하디스,호주,사우스,"['카베르네 소비뇽', '메를로']",레드,테이블 와인,13.5,1,3,3,3,"갈비구이, 삼겹살, 스모크 소시지, 순대, 족발, 만두 등과 잘 어울린다.",14000,2019,750
"하디스, 리저브 샤도네이 3L",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167131.png?921005,하디스,호주,사우스,['샤르도네'],화이트,"에피타이저, 테이블 와인",13.5,1,3,3,1,"알리오 올리오, 크림 소스 파스타, 치킨 등과 잘 어울린다.",24000,NA,3000
"퀸타 드 초카팔라, 화이트 리제르바",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167130.jpg?385406,퀸타 드 초카팔라,포르투갈,리스본,"['샤르도네', '아린토']",화이트,테이블 와인,13.5,1,4,3,1,"소프트 치즈, 생선요리, 가금류 등과 잘 어울린다.",100000,2016,750
오미로제 연,http://img.wine21.com/WINE_MST/TITLE/0167000/W0167128.png?939570,오미나라,대한민국,경상북도,['오미자'],스파클링,"에피타이저, 테이블 와인",8.5,2,5,2,1,"오리와 닭 요리, 해산물, 피자, 파스타, 캐비어 요리 등과 잘 어울린다.",50000,NV,750
"아나이, 파운더스 콜렉션 시라",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167127.png?351516,아나이,칠레,라펠,['시라/쉬라즈'],레드,테이블 와인,13.5,1,4,4,4,"양갈비, 스튜, 스테이크 등과 잘 어울린다.",185000,2010,750
"아나이, 그랑 리제르바 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167126.png?020370,아나이,칠레,라펠,"['카베르네 소비뇽', '카르메네르', '카베르네 프랑']",레드,테이블 와인,14.5,1,4,3,3,"그릴에 구운 고기, 파스타, 치즈 등과 잘 어울린다.",62000,2017,750
"몬탈토, 페논 힐 쉬라즈",http://img.wine21.com/WINE_MST/TITLE/0167000/W0167125.png?594558,몬탈토,호주,빅토리아,['시라/쉬라즈'],레드,테이블 와인,14.5,1,3,4,4,"스테이크, 양갈비, 숙성 치즈 등과 잘 어울린다.",98000,2018,750
